1.324402832808093855e+01,2.012419747032453965e-02,1.004542151885751800e+00,2.570824964325753172e+03,5.934175045994631148e+01,2.109352142734412183e+00,1.394448955025317627e+00,-1.218840433413420143e+01
1.427199760679773632e+01,8.463423929260176226e-02,1.358567469917032033e+00,1.624839235194167031e+03,1.001541718796801739e+01,2.253967546295635671e+00,1.344804273858743571e+00,-1.375952444574445011e+01
1.143875336174136237e+01,8.340469860546088909e-02,1.200253395891419217e+00,2.217029846663544959e+03,5.002962604364819299e+01,2.042109865975715977e+00,1.321475182757278377e+00,-1.227663274319620790e+01
1.344643936649599070e+01,3.243916003545680576e-02,1.636417182441984641e+00,1.955552164541890534e+03,7.043089554896184268e+01,2.366278390437876578e+00,1.214563712980376797e+00,-8.438735579113320284e+00
1.314109911375615880e+01,4.689474881213659407e-02,1.000726554261911705e+00,9.896154652592929324e+02,2.917730160068755296e+00,2.265963219881141022e+00,1.217776056579373822e+00,-1.476654589643891491e+01
1.213220411867655812e+01,9.506442587161330338e-02,1.320266363409550614e+00,2.487901498270101001e+03,1.119797637171222817e+02,2.608944266244042964e+00,9.885835246114602626e-01,-5.422943573784619886e+00
1.335185200126203497e+01,2.082643702651513704e-02,1.075428813156602992e+00,2.676279876072924253e+03,5.796868003416047088e+01,2.214487154573419936e+00,1.498610839436883557e+00,-1.356875712356400321e+01
1.378926806709968034e+01,4.312915804437164602e-02,1.168701792226004343e+00,2.185435605940670484e+03,7.407591851602626321e+01,2.192452445607594669e+00,1.110723767660964700e+00,-1.356277183275125253e+01
1.248162436523424823e+01,6.178804906866804114e-02,1.762466912050265844e+00,1.197970275744463834e+03,6.130455336601250416e+00,2.058970621230084674e+00,1.022018649967698423e+00,-4.314294190749684788e+00
1.458511930013441038e+01,8.413096962682112268e-02,1.894579300460462523e+00,2.263353221850311456e+03,1.042473802966943026e+02,2.670896310684090835e+00,6.518721350318551488e-01,-3.019017014346248473e+00
1.245185398282161593e+01,3.655766433520307029e-02,1.131745843973871013e+00,1.129446065695859716e+03,7.502858080912486116e+01,2.292963206008812094e+00,1.371181191422713441e+00,-8.172153960768500980e+00
1.210282127864154234e+01,5.331664563406200014e-02,1.416262228032354464e+00,1.567877205277517760e+03,2.882796353493069219e+01,2.407867150036586246e+00,1.135883504012206613e+00,-9.930213942466062704e+00
1.254846510656452985e+01,7.673661386013888586e-02,1.223736273972830357e+00,1.060833024049324877e+03,9.587859196035648779e+01,2.384388223470521595e+00,9.254590647949538784e-01,-1.428111465298763783e+01
1.279713214771572716e+01,5.849866875531543886e-02,1.146115810974704718e+00,6.660914600797041203e+02,8.055057602444009035e+01,2.003851477388034041e+00,1.299130841788442847e+00,-1.405855904998243489e+01
1.497312973030907024e+01,5.486467904005958018e-02,1.455372567784034565e+00,2.798936880784518962e+03,3.324958538786820128e+01,2.339124287818303838e+00,8.624523831028898524e-01,-1.303336642430651793e+01
1.472778392669572156e+01,5.665188989196721925e-02,1.196349211257710765e+00,2.574134687112687971e+03,5.624401652504279525e+01,2.399957341022854074e+00,5.043536134789663450e-01,-9.224897891210563472e+00
1.136571075707124123e+01,3.901172093147882436e-02,1.023768343012409821e+00,1.590563414515839213e+03,3.199630754065811544e+01,2.532106044657739474e+00,9.588202415595289407e-01,-1.188436362509738764e+01
1.326607155666069993e+01,3.326242679983596601e-02,1.834711854460643998e+00,8.014345209469385054e+02,2.212061165367433524e-02,2.149101170046658460e+00,5.157552062774889423e-01,-1.396848764044868396e+01
1.376131549672403587e+01,3.866347967991025369e-02,1.850201735923858948e+00,2.573764404712334454e+03,5.293995905133741076e+00,2.360672953372648042e+00,1.080069302561514455e+00,-8.866792215900419549e+00
1.174910576816785657e+01,5.629087429863219305e-02,1.155778796405917852e+00,7.396629635152792162e+02,1.769238555882209241e+01,2.088592349281446214e+00,1.306128582786551195e+00,-6.421473620261052062e+00
1.324402832808093855e+01,2.012419747032453965e-02,1.004542151885751800e+00,2.570824964325753172e+03,5.934175045994631148e+01,2.109352142734412183e+00,1.394448955025317627e+00,-1.218840433413420143e+01
1.427199760679773632e+01,8.463423929260176226e-02,1.358567469917032033e+00,1.624839235194167031e+03,1.001541718796801739e+01,2.253967546295635671e+00,1.344804273858743571e+00,-1.375952444574445011e+01
1.184735614376209867e+01,7.003912965519230871e-02,1.173593154377263748e+00,2.315117230023345655e+03,5.172526236899151542e+01,2.078926493316928248e+00,1.359308110249449308e+00,-1.255260681250367583e+01
1.344643936649599070e+01,3.243916003545680576e-02,1.636417182441984641e+00,1.955552164541890534e+03,7.043089554896184268e+01,2.366278390437876578e+00,1.214563712980376797e+00,-8.438735579113320284e+00
1.314109911375615880e+01,4.689474881213659407e-02,1.000726554261911705e+00,9.896154652592929324e+02,2.917730160068755296e+00,2.265963219881141022e+00,1.217776056579373822e+00,-1.476654589643891491e+01
1.213220411867655812e+01,9.506442587161330338e-02,1.320266363409550614e+00,2.487901498270101001e+03,1.119797637171222817e+02,2.608944266244042964e+00,9.885835246114602626e-01,-5.422943573784619886e+00
1.335185200126203497e+01,2.082643702651513704e-02,1.075428813156602992e+00,2.676279876072924253e+03,5.796868003416047088e+01,2.214487154573419936e+00,1.498610839436883557e+00,-1.356875712356400321e+01
1.329006651450738374e+01,5.665015586232674538e-02,1.190843340568441322e+00,1.732983949404216901e+03,8.284760006438290247e+01,2.269672311577175527e+00,1.036187817753676299e+00,-1.385177650356608581e+01
1.248162436523424823e+01,6.178804906866804114e-02,1.762466912050265844e+00,1.197970275744463834e+03,6.130455336601250416e+00,2.058970621230084674e+00,1.022018649967698423e+00,-4.314294190749684788e+00
1.458511930013441038e+01,8.413096962682112268e-02,1.894579300460462523e+00,2.263353221850311456e+03,1.042473802966943026e+02,2.670896310684090835e+00,6.518721350318551488e-01,-3.019017014346248473e+00
1.245185398282161593e+01,3.655766433520307029e-02,1.131745843973871013e+00,1.129446065695859716e+03,7.502858080912486116e+01,2.292963206008812094e+00,1.371181191422713441e+00,-8.172153960768500980e+00
1.210282127864154234e+01,5.331664563406200014e-02,1.416262228032354464e+00,1.567877205277517760e+03,2.882796353493069219e+01,2.407867150036586246e+00,1.135883504012206613e+00,-9.930213942466062704e+00
1.254846510656452985e+01,7.673661386013888586e-02,1.223736273972830357e+00,1.060833024049324877e+03,9.587859196035648779e+01,2.384388223470521595e+00,9.254590647949538784e-01,-1.428111465298763783e+01
1.279713214771572716e+01,5.849866875531543886e-02,1.146115810974704718e+00,6.660914600797041203e+02,8.055057602444009035e+01,2.003851477388034041e+00,1.299130841788442847e+00,-1.405855904998243489e+01
1.497312973030907024e+01,5.486467904005958018e-02,1.455372567784034565e+00,2.798936880784518962e+03,3.324958538786820128e+01,2.339124287818303838e+00,8.624523831028898524e-01,-1.303336642430651793e+01
1.472778392669572156e+01,5.665188989196721925e-02,1.196349211257710765e+00,2.574134687112687971e+03,5.624401652504279525e+01,2.399957341022854074e+00,5.043536134789663450e-01,-9.224897891210563472e+00
1.148382068886206753e+01,3.782406015349046996e-02,1.022559386573086204e+00,1.652202951180015589e+03,3.371580825120670966e+01,2.505522981553224504e+00,9.862128818817463838e-01,-1.190348191902181085e+01
1.326607155666069993e+01,3.326242679983596601e-02,1.834711854460643998e+00,8.014345209469385054e+02,2.212061165367433524e-02,2.149101170046658460e+00,5.157552062774889423e-01,-1.396848764044868396e+01
1.369000034087202700e+01,3.555684992936181815e-02,1.715261619529060422e+00,2.591619248668750515e+03,1.446820398411865938e+01,2.335212165926982220e+00,1.152965556473302566e+00,-9.685720799075728138e+00
1.174910576816785657e+01,5.629087429863219305e-02,1.155778796405917852e+00,7.396629635152792162e+02,1.769238555882209241e+01,2.088592349281446214e+00,1.306128582786551195e+00,-6.421473620261052062e+00
1.324402832808093855e+01,2.012419747032453965e-02,1.004542151885751800e+00,2.570824964325753172e+03,5.934175045994631148e+01,2.109352142734412183e+00,1.394448955025317627e+00,-1.218840433413420143e+01
1.427199760679773632e+01,8.463423929260176226e-02,1.358567469917032033e+00,1.624839235194167031e+03,1.001541718796801739e+01,2.253967546295635671e+00,1.344804273858743571e+00,-1.375952444574445011e+01
1.212343260727403660e+01,6.644770086944530585e-02,1.429910874498903750e+00,1.828859255999985862e+03,3.187931604238008276e+01,2.070240346974541623e+00,1.212496906058408097e+00,-8.966735509286449357e+00
1.344643936649599070e+01,3.243916003545680576e-02,1.636417182441984641e+00,1.955552164541890534e+03,7.043089554896184268e+01,2.366278390437876578e+00,1.214563712980376797e+00,-8.438735579113320284e+00
1.318634872331157126e+01,4.985800357693177809e-02,1.058475500050841234e+00,1.215417442696829312e+03,2.719683677497943819e+01,2.267089875446079539e+00,1.162617700688880706e+00,-1.448868001670954264e+01
1.269234407228664452e+01,7.168422224829465450e-02,1.459567908095584343e+00,2.426245189096430295e+03,8.341718621840078640e+01,2.508645059473577632e+00,1.061626779183774572e+00,-6.863050328341241624e+00
1.335185200126203497e+01,2.082643702651513704e-02,1.075428813156602992e+00,2.676279876072924253e+03,5.796868003416047088e+01,2.214487154573419936e+00,1.498610839436883557e+00,-1.356875712356400321e+01
1.329006651450738374e+01,5.665015586232674538e-02,1.190843340568441322e+00,1.732983949404216901e+03,8.284760006438290247e+01,2.269672311577175527e+00,1.036187817753676299e+00,-1.385177650356608581e+01
1.248162436523424823e+01,6.178804906866804114e-02,1.762466912050265844e+00,1.197970275744463834e+03,6.130455336601250416e+00,2.058970621230084674e+00,1.022018649967698423e+00,-4.314294190749684788e+00
1.458511930013441038e+01,8.413096962682112268e-02,1.894579300460462523e+00,2.263353221850311456e+03,1.042473802966943026e+02,2.670896310684090835e+00,6.518721350318551488e-01,-3.019017014346248473e+00
1.245185398282161593e+01,3.655766433520307029e-02,1.131745843973871013e+00,1.129446065695859716e+03,7.502858080912486116e+01,2.292963206008812094e+00,1.371181191422713441e+00,-8.172153960768500980e+00
1.210282127864154234e+01,5.331664563406200014e-02,1.416262228032354464e+00,1.567877205277517760e+03,2.882796353493069219e+01,2.407867150036586246e+00,1.135883504012206613e+00,-9.930213942466062704e+00
1.220564544545814201e+01,6.796808990493748148e-02,1.194591484752174582e+00,9.230934543451153331e+02,6.234702800123628208e+01,2.257530830962215962e+00,1.088716049336055702e+00,-1.091036592230839908e+01
1.279713214771572716e+01,5.849866875531543886e-02,1.146115810974704718e+00,6.660914600797041203e+02,8.055057602444009035e+01,2.003851477388034041e+00,1.299130841788442847e+00,-1.405855904998243489e+01
1.428745711659949258e+01,4.988600162470436389e-02,1.367360781765660338e+00,2.344911123432617387e+03,4.461157664059057026e+01,2.326570567882070062e+00,1.000803538075774490e+00,-1.171133718613479324e+01
1.422705351834860821e+01,5.853529955112678207e-02,1.241255375083167189e+00,2.430842932206517162e+03,5.155949246296350452e+01,2.336563695227994231e+00,6.405060893055812832e-01,-9.175261824848583103e+00
1.148382068886206753e+01,3.782406015349046996e-02,1.022559386573086204e+00,1.652202951180015589e+03,3.371580825120670966e+01,2.505522981553224504e+00,9.862128818817463838e-01,-1.190348191902181085e+01
1.328647034498427715e+01,3.030511964015489973e-02,1.654152589359764836e+00,1.247277087004976011e+03,1.380194659918368671e+01,2.164650108547606866e+00,7.494805513329139135e-01,-1.387343079808442603e+01
1.358888750589378169e+01,3.426256021581740308e-02,1.682529838189453120e+00,2.327559925219351044e+03,3.770076992219919987e+01,2.348109117256785172e+00,1.178537650893683120e+00,-9.168042582812299557e+00
1.174910576816785657e+01,5.629087429863219305e-02,1.155778796405917852e+00,7.396629635152792162e+02,1.769238555882209241e+01,2.088592349281446214e+00,1.306128582786551195e+00,-6.421473620261052062e+00
